time,closedPnl,coin,crossed,dir,fee,feeToken,hash,oid,px,side,startPosition,sz,tid,liquidation
2024-04-27 10:52:46.292,13.50514,BTC,True,Close Short,1.650134,USDC,0x32d3c35f096aaf1c701d0408a74b5f020157004801232a42366ade394b82661c,20491673416,62802.0,B,-0.0782,0.0782,685033104949794,
2024-04-27 08:12:58.588,0.0,BTC,True,Open Short,0.048686,USDC,0x201023703453337d2cb10408a6ec460142008d38ac6d57e81234c1613df34d70,20482059162,63000.0,A,-0.0759,0.0023,75870802913259,
2024-04-27 08:11:42.199,0.0,BTC,True,Open Short,1.605987,USDC,0xa6ab05021d0cb67a2d830408a6eb7b02026b009f3203657c01ba7bf5ab6beda9,20481978808,62974.0,A,0.0,0.0759,57368611981827,
2024-04-27 00:38:38.490,20.251314,BTC,True,Close Short,2.279973,USDC,0x4a22c3124a60b5bfc6f30408a5cbab011d00fe6546217a2606c23b4518760ce1,20438218592,63429.0,B,-0.10698,0.10698,182795344179238,
2024-04-26 17:34:48.056,0.0,BTC,True,Open Short,0.023854,USDC,0x79191bbec18a9c82b32e0408a4b6ea0201fa0042559262eb2bdf8a438ec965b1,20409758310,63961.0,A,-0.10587,0.00111,754041559910759,
2024-04-26 17:34:17.407,0.0,BTC,True,Open Short,0.02385,USDC,0xf5fcabc94b063228c0fc0408a4b68e020174008c2d7b5ce7efc755e85d0e53fc,20409702671,63951.0,A,-0.10476,0.00111,314649309130283,
2024-04-26 17:34:02.579,0.0,BTC,True,Open Short,0.023819,USDC,0x13a2bd7e5d21c3001a6d0408a4b6670202950020b1a6879ca2275c6b66326a43,20409653415,63868.0,A,-0.10365,0.00111,534448813130901,
2024-04-26 17:33:57.082,0.0,BTC,True,Open Short,0.023819,USDC,0x3799cf03fab9115e72630408a4b65601a200e121d0973c1a5b99ebbf6d9683f1,20409644500,63868.0,A,-0.10254,0.00111,921604392638785,
2024-04-26 17:33:53.705,0.0,BTC,True,Open Short,0.023816,USDC,0xc5fb414fb0994a224e780408a4b64d019a00cdfe5de6227b7adcd7641065d251,20409641705,63861.0,A,-0.10143,0.00111,128246420454635,
2024-04-26 17:33:45.434,0.0,BTC,True,Open Short,0.023816,USDC,0x04160d65f04ed1bda91f0408a4b638011f007da9689f815de23d82c3b3110798,20409629841,63861.0,A,-0.10032,0.00111,542344487246698,
2024-04-26 17:07:49.145,0.0,BTC,True,Open Short,0.106848,USDC,0xf21941ba8bf0ee9fe87f0408a4a5bc01b300eefb80848db58d3ffee576ed6a5b,20407217746,63600.0,A,-0.09532,0.005,140487330032984,
2024-04-26 17:07:10.835,0.0,BTC,True,Open Short,2.03695,USDC,0xb35b14c0057289fe20b30408a4a553013d009cf88030aba596b64c87b4a5f6b8,20407172627,63600.0,A,0.0,0.09532,534522755053477,
2024-04-26 15:12:28.779,8.176902,BTC,True,Close Short,1.251145,USDC,0xb5518a10291636d1176a0408a45d9d02027600d7ffe626b77986eb02aad80ba4,20392720852,63663.0,B,-0.05849,0.05849,575890993753947,
2024-04-26 15:12:28.779,0.1398,BTC,True,Close Short,0.02139,USDC,0xb5518a10291636d1176a0408a45d9d02027600d7ffe626b77986eb02aad80ba4,20392720852,63663.0,B,-0.05949,0.001,16263883536573,
2024-04-26 14:59:09.554,0.0,BTC,True,Open Short,0.288962,USDC,0x24fe66bd26d2b11bd2210408a455b70201540049cf3a07a1c9909ba5dbcc619f,20389951517,63799.0,A,-0.04601,0.01348,84655092884457,
2024-04-26 14:59:09.554,0.0,BTC,True,Open Short,0.146422,USDC,0x24fe66bd26d2b11bd2210408a455b70201540049cf3a07a1c9909ba5dbcc619f,20389951517,63804.0,A,-0.03918,0.00683,269683001512651,
2024-04-26 14:59:09.554,0.0,BTC,True,Open Short,0.50401,USDC,0x24fe66bd26d2b11bd2210408a455b70201540049cf3a07a1c9909ba5dbcc619f,20389951517,63804.0,A,-0.01567,0.02351,305532942468135,
2024-04-26 14:59:09.554,0.0,BTC,True,Open Short,0.335935,USDC,0x24fe66bd26d2b11bd2210408a455b70201540049cf3a07a1c9909ba5dbcc619f,20389951517,63804.0,A,0.0,0.01567,968037357641711,
2024-04-26 07:36:22.469,11.995956,BTC,True,Close Short,2.044523,USDC,0x7b5db7c1b7cc3ee207250408a33e1102013a00738c55898bc0260a82288ed744,20336835018,64268.0,B,-0.09468,0.09468,655276763845945,
2024-04-26 07:27:58.655,0.0,BTC,True,Open Short,0.057685,USDC,0x48133a15386b27fa61f70408a338e302013d00a9b40696486240c79e398ac742,20335786413,64543.0,A,-0.09202,0.00266,522274244941761,
2024-04-26 07:27:49.791,0.0,BTC,True,Open Short,0.057681,USDC,0xfeef132642a7796e876a0408a338cb02026800e6cbf0f3e4198b98ac48467dd9,20335768592,64539.0,A,-0.08936,0.00266,601399561881886,
2024-04-26 07:27:37.077,0.0,BTC,True,Open Short,0.057684,USDC,0x9c8bd04119b26788e9b40408a338aa016500bcdbdf76ecb1a558d90ed4dce8fc,20335746468,64542.0,A,-0.0867,0.00266,121756825315392,
2024-04-26 07:27:32.870,0.0,BTC,True,Open Short,0.057702,USDC,0xa6ac48fb3dd9ea1a9cd60408a338a001ec00c8e0e3d859f81e4c34eecb3089d2,20335740524,64562.0,A,-0.08404,0.00266,865091552732796,
2024-04-26 07:27:29.272,0.0,BTC,True,Open Short,0.057695,USDC,0x04901c9738d0fa65410e0408a3389601f500a93fc42cb75e0db62fec1d74e1ae,20335734426,64554.0,A,-0.08138,0.00266,448473878930109,
2024-04-26 07:27:25.586,0.0,BTC,True,Open Short,0.057706,USDC,0xca13210e03ed664d2cac0408a3388e01fc002d1bd23acbd49aa95e211fe32d64,20335725519,64567.0,A,-0.07872,0.00266,484640443392410,
2024-04-26 07:26:52.415,-0.26068,BTC,True,Close Short,0.057612,USDC,0x79d222be3a9958031aa20408a3383f02012d00c85c7422204f4bcf727775d7c8,20335636716,64461.0,B,-0.08138,0.00266,1093041914285029,
2024-04-26 07:26:38.444,-0.26068,BTC,True,Close Short,0.057612,USDC,0x646d12240338088284490408a3381b01b400826ca80985f4015a55d432fda91e,20335620554,64461.0,B,-0.08404,0.00266,469113857353903,
2024-04-26 07:21:22.698,0.0,BTC,True,Open Short,1.817446,USDC,0xf39e56880c9f64355af80408a33481014d00fd9fdcf008ab756704cec828a863,20335204439,64363.0,A,0.0,0.08404,707355083174214,
2024-04-25 21:18:54.376,5.7368,BTC,True,Close Short,0.883937,USDC,0x8bd09918e0af053cb9810408a1b57002024a0015dae90ba29a5faf9899608dca,20273068517,65118.0,B,-0.0404,0.0404,527303839798346,
2024-04-25 21:18:54.376,2.63692,BTC,True,Close Short,0.403454,USDC,0x8bd09918e0af053cb9810408a1b57002024a0015dae90ba29a5faf9899608dca,20273068517,65117.0,B,-0.05884,0.01844,382330998097713,
2024-04-25 21:17:37.682,0.0,BTC,True,Open Short,1.290205,USDC,0xbe092adc1c82072944c00408a1b4a10201fc0029480ed9ff74036be63f7adbe3,20272890389,65260.0,A,0.0,0.05884,549274492649379,
2024-04-25 20:10:08.407,8.058676,BTC,True,Close Short,1.570255,USDC,0x99fd4f19eb54d3dab8a50408a1886602029800d99550b52e258ec1a5e20c16b8,20266977354,64603.0,B,-0.07234,0.07234,1055167247841526,
2024-04-25 20:10:08.407,0.02328,BTC,True,Close Short,0.00434,USDC,0x99fd4f19eb54d3dab8a50408a1886602029800d99550b52e258ec1a5e20c16b8,20266977354,64598.0,B,-0.07254,0.0002,862151555078831,
2024-04-25 20:10:08.407,1.746,BTC,True,Close Short,0.325573,USDC,0x99fd4f19eb54d3dab8a50408a1886602029800d99550b52e258ec1a5e20c16b8,20266977354,64598.0,B,-0.08754,0.015,1088056451951103,
2024-04-25 20:10:08.407,1.686636,BTC,True,Close Short,0.314503,USDC,0x99fd4f19eb54d3dab8a50408a1886602029800d99550b52e258ec1a5e20c16b8,20266977354,64598.0,B,-0.10203,0.01449,1012554412745086,
2024-04-25 20:04:22.209,0.0,BTC,True,Open Short,0.016362,USDC,0x00c44e74eb403dc7c3840408a184d502034f00d5683bfec514e2c0c2d9983d6e,20266237297,64931.0,A,-0.10128,0.00075,1024875324412851,
2024-04-25 20:04:18.994,0.0,BTC,True,Open Short,0.016362,USDC,0x9e78cdb2734aadf18eac0408a184cc0199002b7dc3cdd37c02ffbe520120a54a,20266229700,64931.0,A,-0.10053,0.00075,347189846049044,
2024-04-25 20:04:16.270,0.0,BTC,True,Open Short,0.016364,USDC,0x7740901ad671a7da25140408a184c4016200f73ea5c13bbd12a4b02b04506bbd,20266225148,64940.0,A,-0.09978,0.00075,989566457948758,
2024-04-25 20:03:19.319,0.0,BTC,True,Open Short,0.016355,USDC,0x2bb9264b050966ea1cf30408a1842c011c00eb3a3054e678793e985c613844d3,20266111503,64906.0,A,-0.09903,0.00075,602945665101888,
2024-04-25 20:03:11.651,0.0,BTC,True,Open Short,0.016356,USDC,0xc243c8c99ad5a0c6f2af0408a1841a0204d800eb6a6b47965f87dc2a1fa77c3d,20266093395,64909.0,A,-0.09828,0.00075,237543114059543,
2024-04-25 20:03:08.200,0.0,BTC,True,Open Short,0.016353,USDC,0x7a4decc6d6c99550d70d0408a184110201c90083efd628cbc604e26ff198dfdc,20266080364,64897.0,A,-0.09753,0.00075,846829935149958,
2024-04-25 20:03:05.233,0.0,BTC,True,Open Short,0.016356,USDC,0x37e87abd14acd94e1ca30408a18408019a004f7be6c14ea9cada6c5c266ff563,20266073563,64910.0,A,-0.09678,0.00075,284353365493204,
2024-04-25 20:03:02.252,0.0,BTC,True,Open Short,0.016353,USDC,0x3f575efdb76b8a7b64590408a183ff0202df00fb9f9c14f7da09303afbfb221c,20266066938,64897.0,A,-0.09603,0.00075,626225383843576,
2024-04-25 20:02:59.285,0.0,BTC,True,Open Short,0.016351,USDC,0xc41e815eb8786a0571ea0408a183f802054900698c6937fb263639d5cebd7b47,20266059545,64890.0,A,-0.09528,0.00075,497599851423408,
2024-04-25 20:02:56.337,0.0,BTC,True,Open Short,0.016359,USDC,0xe168b951869ebad5c2bc0408a183f20204fb00403932cfb092256019e6515d2f,20266051213,64919.0,A,-0.09453,0.00075,835116747929027,
2024-04-25 20:02:46.482,0.0,BTC,True,Open Short,0.016348,USDC,0x9ad710aa09e91f50c9550408a183d801bc00a66f9b9d14e8070db8e5b98c852b,20266027481,64879.0,A,-0.09378,0.00075,1106636093721455,
2024-04-25 20:02:42.065,0.0,BTC,True,Open Short,0.016347,USDC,0xba6110e41dae26cf77ab0408a183cd01340081678072f0b19d1d0b020c823d66,20266019033,64875.0,A,-0.09303,0.00075,51642177538204,
2024-04-25 20:02:39.176,0.0,BTC,True,Open Short,0.016347,USDC,0xe08d9433173467b462390408a183c6015a00307b709b7c9934e25ec662d50260,20266012044,64874.0,A,-0.09228,0.00075,776275337794655,
2024-04-25 20:02:31.895,0.0,BTC,True,Open Short,0.016346,USDC,0x9568641b439b4d96df9c0408a183b302012700041629bdb033da007c1db3c842,20265996841,64872.0,A,-0.09153,0.00075,954432054595209,
2024-04-25 20:02:27.984,0.0,BTC,True,Open Short,0.016347,USDC,0x1347ff59fdefdb4e260c0408a183a8015e00ec0c9cbd625a56f5073da9c68930,20265988212,64875.0,A,-0.09078,0.00075,198805694060562,
2024-04-25 20:02:25.810,0.0,BTC,True,Open Short,0.016345,USDC,0x0fa8307565b0a9f1d5340408a183a2011200a29c76cd59da2107540559178d5b,20265984314,64866.0,A,-0.09003,0.00075,924211556297174,
2024-04-25 19:51:44.393,0.0,BTC,True,Open Short,1.696047,USDC,0x93efb87e5aa34219f5510408a17c8a018c00f2794c2af4bca2dd4442c971f5b2,20265062620,64690.0,A,-0.012,0.07803,1027037272959901,
2024-04-25 19:51:44.393,0.0,BTC,True,Open Short,0.130415,USDC,0x93efb87e5aa34219f5510408a17c8a018c00f2794c2af4bca2dd4442c971f5b2,20265062620,64690.0,A,-0.006,0.006,164795635841021,
2024-04-25 19:51:44.393,0.0,BTC,True,Open Short,0.130415,USDC,0x93efb87e5aa34219f5510408a17c8a018c00f2794c2af4bca2dd4442c971f5b2,20265062620,64690.0,A,0.0,0.006,507231892964461,
2024-04-25 17:24:28.986,-1.001832,BTC,True,Close Short,1.427781,USDC,0x5bc5db27bfb849a043060408a11d9a01dc001a82065243187f1d3ece224ce160,20250969371,64472.0,B,-0.06591,0.06591,882711306698512,
2024-04-25 17:13:11.206,0.0,BTC,True,Open Short,0.039839,USDC,0xfb1127fa99949e91fd7f0408a1167f01bc00f1fb97028f8594eeb74d2cebe84a,20249541643,64793.0,A,-0.06408,0.00183,827627297718037,
2024-04-25 17:13:11.206,0.0,BTC,True,Open Short,0.021769,USDC,0xfb1127fa99949e91fd7f0408a1167f01bc00f1fb97028f8594eeb74d2cebe84a,20249541643,64793.0,A,-0.06308,0.001,996080027727494,
2024-04-25 17:07:31.695,0.0,BTC,True,Open Short,0.061616,USDC,0xc2c8986922b026c3f84b0408a11306020106009820ab736f768bbdc052ca6be4,20248718508,64800.0,A,-0.06025,0.00283,127096966244581,
2024-04-25 17:07:02.510,0.0,BTC,True,Open Short,0.061616,USDC,0x48d88e224ab82716de280408a112b90204300057055b39b45868295a972ec666,20248625503,64800.0,A,-0.05742,0.00283,115152396326121,
2024-04-25 17:02:59.168,0.0,BTC,True,Open Short,0.061423,USDC,0xb7bd3f9f9bad7c327b850408a11032012900c4107ca538e619b429ed9e36e801,20248061466,64597.0,A,-0.05459,0.00283,514219296497352,
2024-04-25 17:02:33.366,0.0,BTC,True,Open Short,0.061391,USDC,0x068595cc5c0f64f825110408a10ff3016c00e31e96ab5589407ba0e67bbde7b4,20248003206,64563.0,A,-0.05176,0.00283,365360933294655,
2024-04-25 16:50:21.728,0.0,BTC,True,Open Short,0.061309,USDC,0x423f9247cd14d4c729350408a1085202015e00ea9bd05976f7b38ab3f6341fa3,20246353090,64477.0,A,-0.04893,0.00283,554172677774637,
2024-04-25 16:50:10.012,0.0,BTC,True,Open Short,0.039599,USDC,0x62d71addb577d7eb0d3a0408a1083501240086c2a19b9ba86c382f2c2625be90,20246313009,64402.0,A,-0.0471,0.00183,608555623688660,
2024-04-25 16:50:10.012,0.0,BTC,True,Open Short,0.021638,USDC,0x62d71addb577d7eb0d3a0408a1083501240086c2a19b9ba86c382f2c2625be90,20246313009,64402.0,A,-0.0461,0.001,211193457166378,
2024-04-25 16:50:00.804,0.0,BTC,True,Open Short,0.061248,USDC,0xf8b9acf63fcf6a5da8370408a1081f01910016eca28e46265ff2739a2ea91c7f,20246290456,64413.0,A,-0.04327,0.00283,370081689703789,
2024-04-25 16:49:57.005,0.0,BTC,True,Open Short,0.061249,USDC,0xfa06f6ee97aa32c517530408a108120201cf00fd099205d9d2de78cc76ec843a,20246281491,64414.0,A,-0.04044,0.00283,422320799937157,
2024-04-25 16:48:20.496,0.0,BTC,True,Open Short,0.032012,USDC,0x480c9c00275cb204a61d0408a1070e012a00a46c4a7d1d154e306ad7b0fb2b0e,20246090175,64376.0,A,-0.03896,0.00148,965572179057213,
2024-04-25 16:48:20.496,0.0,BTC,True,Open Short,0.216303,USDC,0x480c9c00275cb204a61d0408a1070e012a00a46c4a7d1d154e306ad7b0fb2b0e,20246090175,64376.0,A,-0.02896,0.01,1231276371384,
2024-04-25 16:48:20.496,0.0,BTC,True,Open Short,0.189048,USDC,0x480c9c00275cb204a61d0408a1070e012a00a46c4a7d1d154e306ad7b0fb2b0e,20246090175,64376.0,A,-0.02022,0.00874,383516746436891,
2024-04-25 16:48:17.091,0.0,BTC,True,Open Short,0.015357,USDC,0x88230ec124f667c7d4050408a10705014300f616a02faf904d4feb46b9d377d4,20246084162,64377.0,A,-0.01951,0.00071,772947899075150,
2024-04-25 16:48:17.091,0.0,BTC,True,Open Short,0.422014,USDC,0x88230ec124f667c7d4050408a10705014300f616a02faf904d4feb46b9d377d4,20246084162,64377.0,A,0.0,0.01951,145887795270221,
2024-04-25 13:21:44.312,1.53032,BTC,True,Close Long,0.437003,USDC,0x8a3f0700ef0061f674ed0408a088c502024600054f10582aefcb12f37b130e75,20215855373,62892.0,A,0.02068,0.02068,76098208536767,
2024-04-25 13:21:08.304,0.0,BTC,True,Open Long,0.436488,USDC,0xab3bf2ce89e15ca105a90408a0886e0201e600d94e8c110a5dd266921da5af21,20215712513,62818.0,B,0.0,0.02068,751644644759487,
2024-04-25 12:16:46.035,5.8307,BTC,True,Close Short,0.855257,USDC,0xe6d6214457d18aec3b980408a061350203f800db27a3ab23079905208497b0b5,20205129689,63955.0,B,-0.0398,0.0398,321867067047873,
2024-04-25 12:11:35.745,0.0,BTC,True,Open Short,0.428658,USDC,0x2c6b8c571ece232a0ae90408a05df002013e005d01f83d9744c73b1ef20e2c9f,20204486617,64109.0,A,-0.0199,0.0199,602898236922944,
2024-04-25 12:11:31.208,0.0,BTC,True,Open Short,0.428557,USDC,0x2d5e4e6b7247db790e4f0408a05de5020299000e91e5e57e14d7d1ec0a784aec,20204470768,64094.0,A,0.0,0.0199,744538149632819,
2024-04-25 07:40:21.398,19.54425,BTC,True,Close Short,1.66043,USDC,0xdb58785319ebb6bdc3ff04089fb38a0130006049e58bfbfff1b43f7039553e0b,20171210474,63971.0,B,-0.07725,0.07725,962176169976773,
2024-04-25 07:30:34.970,0.0,BTC,True,Open Short,1.666997,USDC,0x9958804cefcc7c61c25404089fad4a01b100e6c5d79a6819daebf55aed362d32,20170266124,64224.0,A,0.0,0.07725,485885178123238,
2024-04-24 19:24:16.056,6.19281,BTC,True,Close Long,1.144822,USDC,0x4d0c17654d12d842205404089ddc290201760075a492b156af96e2183e96b8a3,20082780153,64372.0,A,0.05293,0.05293,1073277873382401,
2024-04-24 18:53:18.777,0.0,BTC,True,Open Long,0.049752,USDC,0x6f0d0253f53b7fbcf3d804089dc96b01910031a1f7afbd97a212843a1a70644c,20077513186,64102.0,B,0.05062,0.00231,283876690940980,
2024-04-24 18:51:49.963,0.0,BTC,True,Open Long,0.049789,USDC,0x7d247e6142f6636ae07b04089dc88b02026c0043e12221349787d6f2f47f5c10,20077198310,64149.0,B,0.04831,0.00231,458507441447344,
2024-04-24 18:51:41.600,0.0,BTC,True,Open Long,0.049781,USDC,0xa76614a8c713cd9b4b0f04089dc87802014b004e40565b1fe96cfd9bcbf231fb,20077168455,64139.0,B,0.046,0.00231,703318130285831,
2024-04-24 18:51:03.883,0.0,BTC,True,Open Long,0.040383,USDC,0xea42262d6c63af4fc35204089dc818018a005f471f33926efddae7ab5db1a1df,20077027396,64273.0,B,0.04413,0.00187,279136563499063,
2024-04-24 18:51:03.883,0.0,BTC,True,Open Long,0.064786,USDC,0xea42262d6c63af4fc35204089dc818018a005f471f33926efddae7ab5db1a1df,20077027396,64273.0,B,0.04113,0.003,333823021972102,
2024-04-24 18:50:48.433,0.0,BTC,True,Open Long,0.888245,USDC,0xda8a76925a3255312d3e04089dc7f10203d5001ec7553afc3776cf91e53190db,20076972205,64274.0,B,0.0,0.04113,385480894644958,
2024-04-24 17:16:53.050,22.703082,BTC,True,Close Long,1.422891,USDC,0x101468d6b38b02c2fff004089d8cac02027c008504dadffc0cb5476b9273a0c4,20065099965,64931.0,A,0.06522,0.06522,431236099821092,
2024-04-24 16:27:44.982,0.0,BTC,True,Open Long,0.036144,USDC,0xa09be5f858d95769d39604089d6eb8020129004c424fc55a8466f289fbdbe39d,20056996117,64416.0,B,0.06355,0.00167,18732409193099,
2024-04-24 16:27:38.855,0.0,BTC,True,Open Long,0.036139,USDC,0x58b9a4a1e71b9e30f74304089d6ea902027500b8f116fe69d15e0b7ede806a40,20056973049,64406.0,B,0.06188,0.00167,685319206811561,
2024-04-24 16:27:32.212,0.0,BTC,True,Open Long,0.036183,USDC,0x95b5081010e1ca18ced704089d6e9a02015300afb6086602c614fd49203abd3c,20056941399,64485.0,B,0.06021,0.00167,345935669297502,
2024-04-24 16:26:41.927,0.0,BTC,True,Open Long,0.088487,USDC,0x490545e950d92b22498404089d6e170202090098c1baaadb43abd8c9378858c9,20056779298,64548.0,B,0.05613,0.00408,64463450102596,
2024-04-24 16:24:21.295,0.0,BTC,True,Open Long,0.088583,USDC,0x49d2393692c1c403be6e04089d6cae013000e06af1571cfce9e18ed9df8115d9,20056332424,64618.0,B,0.05205,0.00408,113552949309809,
2024-04-24 16:22:26.036,0.0,BTC,True,Open Long,0.08867,USDC,0xd16a087aaf0a2b44505504089d6b8d011100c2ee0445544142e0a9279e5b15c5,20056005703,64682.0,B,0.04797,0.00408,548352950362417,
2024-04-24 16:21:41.673,0.0,BTC,True,Open Long,0.42372,USDC,0xddd70c2fd1940eec821404089d6b220201db00d53201af49cc2966e825673de3,20055847105,64571.0,B,0.02844,0.01953,516668731570198,
2024-04-24 16:21:31.874,0.0,BTC,True,Open Long,0.42391,USDC,0x47d80cc06580d3b9a86204089d6b0902017700803b9d12ddf9a82e458a5dea16,20055813642,64600.0,B,0.00891,0.01953,851222001166853,
2024-04-24 16:21:14.636,0.0,BTC,True,Open Long,0.193423,USDC,0x98982d775e1565f2f38b04089d6add0201b2000b58c559b1a3af31683eba178c,20055766656,64609.0,B,0.0,0.00891,1021469327982020,
2024-04-24 15:00:04.288,-0.316977,BTC,True,Close Long,1.219716,USDC,0xa27f98d41961d4b7e1ba04089d3a5d02073e0076a9ff8ba3977810d56de3e3ee,20039922123,65278.0,A,0.05561,0.05561,306398780473691,
2024-04-24 14:46:00.263,0.0,BTC,True,Open Long,0.036418,USDC,0xe059bd625c05fafd026e04089d31d6013000769f706a603efda39fc6367c43f1,20036983027,64904.0,B,0.05394,0.00167,426613757698291,
2024-04-24 14:45:55.563,0.0,BTC,True,Open Long,0.036411,USDC,0x2f1927a013c8a48f604d04089d31ca02015700b193f2faecf60f81136cb4cff8,20036968583,64892.0,B,0.05227,0.00167,858314173643314,
2024-04-24 14:45:52.424,0.0,BTC,True,Open Long,0.036396,USDC,0x7f47799fa904b76efcc904089d31c202017400c09d7082813c925699a7e11db8,20036957058,64865.0,B,0.0506,0.00167,174441308147473,
2024-04-24 14:45:31.471,0.0,BTC,True,Open Long,0.005228,USDC,0xfe1f987ef599da61e06b04089d318e012d006f2278b87fcd290b32fed581cb8d,20036861254,64845.0,B,0.05036,0.00024,506735616656501,
2024-04-24 14:45:31.471,0.0,BTC,True,Open Long,0.015033,USDC,0xfe1f987ef599da61e06b04089d318e012d006f2278b87fcd290b32fed581cb8d,20036861254,64845.0,B,0.04967,0.00069,279252155998435,
2024-04-24 14:45:31.471,0.0,BTC,True,Open Long,0.016122,USDC,0xfe1f987ef599da61e06b04089d318e012d006f2278b87fcd290b32fed581cb8d,20036861254,64845.0,B,0.04893,0.00074,971503041490409,
2024-04-24 14:45:27.258,0.0,BTC,True,Open Long,0.036382,USDC,0x25db3d8c4d7e5b3de98e04089d318302020a005ddfe2675f373dc349202db6fa,20036841212,64840.0,B,0.04726,0.00167,878608101775032,
2024-04-24 14:37:03.913,0.0,BTC,True,Open Long,0.041472,USDC,0xb903f7b3343c2b3e559c04089d2ca20207e8002d13973f92ad28b3ac10e23aae,20034661199,64965.0,B,0.04536,0.0019,389916601725780,
2024-04-24 14:36:50.039,0.0,BTC,True,Open Long,0.041452,USDC,0xe333ecbfd0d19a02f40004089d2c810129003701f9e6f785dbefdf1394eaaa24,20034592638,64933.0,B,0.04346,0.0019,314801352284815,
2024-04-24 14:36:35.582,0.0,BTC,False,Open Long,0.011849,USDC,0xd7791eec44477210649d04089d2c5c015300d0fa5259692f98df8a6dfe0ea257,20034523913,64967.0,B,0.04156,0.0019,845126272944409,
2024-04-24 14:31:49.472,0.0,BTC,True,Open Long,0.094457,USDC,0x27f623a7323aa3eb9efc04089d29ae02030d00a49608b2e2167188f211c71473,20033078700,65378.0,B,0.03726,0.0043,153633029968889,
2024-04-24 14:27:23.743,0.0,BTC,True,Open Long,0.818966,USDC,0xd117a6642d751bccf2a904089d27290204d0008589bcc6652c6643a473a26136,20031822862,65416.0,B,0.0,0.03726,483111494808891,
2024-04-24 14:23:00.051,16.01397,BTC,True,Close Short,1.367672,USDC,0x54d0a135d39860219ae604089d24a8012900cb462e7acee84bee22f59240244c,20030691779,65833.0,B,-0.06183,0.06183,914724458683039,
2024-04-24 14:17:26.929,0.0,BTC,True,Open Short,1.373052,USDC,0x919807e34b67b0efc9a204089d214c017200d6dd638f01e34b1eabdb06809114,20029663798,66092.0,A,0.0,0.06183,879563581170364,
2024-04-24 12:45:13.716,11.39156,BTC,True,Close Short,1.479419,USDC,0xd05735eb6de78036c25604089ce9110139003a119ba62982c18608c29c91c80d,20014093441,66481.0,B,-0.06623,0.06623,1074388629002451,
2024-04-24 12:32:36.461,0.0,BTC,True,Open Short,1.483247,USDC,0x028a82c5354a3e0608a504089ce133017a00ae3db0635e0d6707c308010d4d90,20012413070,66653.0,A,0.0,0.06623,544875729413954,
2024-04-24 09:03:00.515,13.221465,BTC,True,Close Short,1.019406,USDC,0xbe61c1e439b441d175c004089c5bd00133001b975364f168d0018ad7fe37e7e8,19988395258,66432.0,B,-0.04567,0.04567,337214333455787,
2024-04-24 07:37:04.769,0.0,BTC,True,Open Short,0.158372,USDC,0xbeb0db26cce1d94a55e204089c24c702018c00b9d71869ef5c40349a7bce3cc5,19979320371,66763.0,A,-0.03861,0.00706,265374600468897,
2024-04-24 07:36:21.606,0.0,BTC,True,Open Short,0.158327,USDC,0x26a667f16708edb42df104089c244c02019800f5390a23ae06b56057d4013abd,19979242164,66744.0,A,-0.03155,0.00706,401066047767377,
2024-04-24 07:06:24.833,0.0,BTC,True,Open Short,0.615699,USDC,0x83de61fcc1e188a8de6a04089c110102016500d50c24d84d98c1252d6e9085fc,19976252502,66707.0,A,-0.00408,0.02747,702842267618492,
2024-04-24 07:06:24.833,0.0,BTC,True,Open Short,0.091449,USDC,0x83de61fcc1e188a8de6a04089c110102016500d50c24d84d98c1252d6e9085fc,19976252502,66709.0,A,0.0,0.00408,546257490334983,
2024-04-23 23:04:16.950,3.374133,BTC,True,Close Short,0.33134,USDC,0x0164b1bacb3f11e7c82304089add3d020100003597bf2c2b108e6ef9f31bd365,19921068582,66139.0,B,-0.01491,0.01491,17448862657308,
2024-04-23 23:04:16.950,0.4586,BTC,True,Close Short,0.044443,USDC,0x0164b1bacb3f11e7c82304089add3d020100003597bf2c2b108e6ef9f31bd365,19921068582,66136.0,B,-0.01691,0.002,203515240249775,
2024-04-23 23:04:16.950,2.343,BTC,True,Close Short,0.222199,USDC,0x0164b1bacb3f11e7c82304089add3d020100003597bf2c2b108e6ef9f31bd365,19921068582,66131.0,B,-0.02691,0.01,646220109645517,
2024-04-23 23:04:16.950,7.239,BTC,True,Close Short,0.666529,USDC,0x0164b1bacb3f11e7c82304089add3d020100003597bf2c2b108e6ef9f31bd365,19921068582,66124.0,B,-0.05691,0.03,555543794522049,
2024-04-23 22:50:30.082,0.0,BTC,True,Open Short,0.776883,USDC,0x8b761602e79fd435060d04089ad46401fb00f2c8282f7c90ae1d0aa5a2a56560,19919654651,66365.0,A,-0.02207,0.03484,411796155930929,
2024-04-23 22:50:30.082,0.0,BTC,True,Open Short,0.492138,USDC,0x8b761602e79fd435060d04089ad46401fb00f2c8282f7c90ae1d0aa5a2a56560,19919654651,66366.0,A,0.0,0.02207,695537560811143,
2024-04-23 14:46:21.230,5.9972,BTC,True,Close Short,1.220777,USDC,0xda6e85a43ae8d334a3f10408999b03012d00523db27288b0926a9eb19a522e80,19867300917,66641.0,B,-0.05452,0.05452,636874519830800,
2024-04-23 14:46:21.230,0.9852,BTC,True,Close Short,0.183805,USDC,0xda6e85a43ae8d334a3f10408999b03012d00523db27288b0926a9eb19a522e80,19867300917,66631.0,B,-0.06273,0.00821,717264494792169,
